user,n_adl_events,median_latency_ms,share_any_nonadl_fill_5000ms,mean_undo_frac_5000ms,share_any_nonadl_fill_60000ms,mean_undo_frac_60000ms,share_any_nonadl_fill_300000ms,mean_undo_frac_300000ms,strategic_score
0xcb39c18f0e4d705d1db141171a65cb5a86c9fdb9,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0f4c6c2ad8214037f116923943f2aa85d29ff8ec,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb1450ac927878e80c8f7d66769b7c6da04bb4822,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2df1e1378bee3ff4404a602f5de07017837be985,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x77cf4749bc96f9f47a2a40371d917753c124e7ee,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x15508acd3565b136ebfc98365436576ba7986e52,10,1499214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x43fa26c444767ea3b82ad2f998bc995305823a32,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x049c48d6e1619cc9aad5005aa3508a33b4f4a114,10,371887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xbfc79c444c41a74516bf31237ebf586a231480b4,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd08a4557671ca465e7bba41110a93148c90f9931,10,1146188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x39733a91a24680645ba8edf3372c820d99b10e8e,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9f4e53da70615a93a316dafd3a0de3be84b72ea7,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xea0ded2d212c38755dca4dce958451b59d4ea4fe,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xfce053a5e461683454bf37ad66d20344c0e3f4c0,9,1104836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x6115639939a5b3c5cb31e7f9384802dc2b0cdcf0,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x673aeef7099323a49ad7edded13a458661a60f95,9,417801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x61bf199fabf0d2ec9dc98b9bcf8084aca32bc0de,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe9f4a95b966c85380854fdf633b5bd0f339d1cea,9,1520845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3577fcc0c48111409a6b9d8e3c35e246743cd898,9,1659808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x93414b63bc546906e67dce3caa5c6abf47901975,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9779e546e712f4b331f948a862ef621fdfcc4889,9,815384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03d0c10f8bdc400ffe6203e281650f1b4a9278e9,9,1085667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf5a5d1161fdc017cd6681e416fdf7da885e80e83,9,903876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8b80c693fd4643248f9734d1aa944496c2a2c0fb,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x54f9524155c82f1f3f2c5e086ba513df442a18ef,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5a93584d51fbb9e6e82b024c3f3bd30b9b04e546,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x577586e7460f83ce4f30ded0ea2e44e7579de25d,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x44c9c226cdfae773002b3f86d3966af3cd8f277c,9,1169274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa555087ab626734cac5ecd1c38eebf1fd26079e9,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
